I opened it up and there was a different tape in it titled "new year"	0.42397987113260616 0.3974314478603849 0.5089232005175347 0.47313225739839126 0.46815038118307206 0.4308957945444388 0.46713402091510997 0.6004607590478336 0.5345681983950022 0.573025461997832 0.5227902045564923 0.4438254147122606 0.581358727423458 0.39450140765196007 0.4805178639778713 0.37974403853088534 0.6197736081302501 0.32879678764476034 0.42265510426427544 0.41481472765842115 0.45437712272654485 0.46389709569701126 0.5025063376746544 0.4277364607301523 0.43708759862672913 0.46165058771656725 0.4224342859996026 0.37299049236435733 0.47224728492507023 0.5601608596024997 0.4880844723030873 0.4259998622415545 0.2677186401433987 0.5345128534404204 0.4955021701997951 0.3045292603994428 0.2296194500960954 0.5188566592744805 0.44507705927945884 0.5537765941165168 0.5306705574042379 0.3983119301643299 0.46472704662140507 0.5179616380284304 0.3875076362432386 0.44886915808657923 0.40766857016952324 0.4050529187413697 0.5406799486371165 0.359218081450939 0.3879938393434344 0.5982523337698133 0.47075247049451513 0.6150483474731084 0.5383834352867198 0.41643595722644594 0.4701905675355789 0.5237326482244294 0.5944012021761255 0.5118437480761141 0.47964581377365534 0.49927158304234903 0.43068650461269975 0.38120507357773653 0.5285036130147029 0.35090110569801136 0.5269523623593692 0.5268553242413039 0.34066889974754955 0.4831945260560558 0.4843397895062088 0.4124422117771045 0.5168814801995674 0.4071385485531279 0.33930293382517007 0.41021433246933964 0.37079374872365684 0.529308527936922 0.49226117325136237 0.386560559926807 0.36763893378039486 0.2919946889967425 0.4532594806571316 0.3465321525077739 0.24224457677613465 0.40931413453075566 0.4852651743624852 0.4732806356673282 0.5004616569654904 0.432881622030896 0.4083815059355709 0.41848729218422787 0.4117969780826542 0.4329449470004907 0.5511826856709423 0.4883735386354881 0.48956371575799884 0.5427736497490744 0.24601225334217341 0.45020356959000946
I stood there at the front door with the key in my hand and every time I tried to unlock it, I started shaking so much that I couldn't get the key in the lock!	0.4048985372469657 0.3970515330857956 0.42143315095846157 0.39975291509404104 0.4167537550697707 0.32723503062150583 0.3176738048158218 0.5059215072005587 0.586768160184708 0.5161083761282916 0.4417377492356438 0.41781066060374505 0.5189753680960816 0.4549856669264428 0.4931782942624073 0.37800818155528976 0.37913106919500744 0.4287513252429426 0.3586473725070804 0.3852708469613576 0.5321683598167013 0.5888071421791014 0.2882075773273194 0.44504323195702694 0.33020154501778426 0.3404994501295923 0.4596344037178547 0.3403848585457494 0.38118052412360226 0.54733655491455 0.4737568400744148 0.4170832346477574 0.44972821721837025 0.4577822892178699 0.38243261768916764 0.3830451870013768 0.4434088599372092 0.45992544120385076 0.3685655480125 0.42205488299251187 0.4230741586888607 0.44569505605261467 0.4912606743612621 0.40440369647893487 0.3733811845857304 0.4512738687417551 0.49027127152510297 0.5874535951677852 0.43686123994537623 0.5492481471721425 0.30071235027247945 0.4587512887958586 0.49672373103013506 0.6275471905851837 0.3875079954350798 0.41077899105515137 0.4536761683880865 0.4152704239476439 0.5870275989868082 0.4517093263302779 0.5389890264099612 0.506682622058104 0.48769287284157253 0.4101504286245956 0.4507469572390228 0.41034308314568524 0.6258570294810876 0.41866909260948376 0.3459029023268096 0.44331395491626924 0.41110782087212855 0.3961959367691259 0.38774867499039295 0.3784873678381176 0.35825833706729043 0.3773150735124296 0.3364561538779638 0.47733889496081483 0.5434087627334547 0.3617446998512452 0.5042410070969355 0.3960955108310365 0.5417602692103282 0.25507044671203966 0.3361794231813278 0.3509181622882162 0.5001681363640004 0.625411312739288 0.2835624009789804 0.42673117186598897 0.36692893065231885 0.39799453031534965 0.3810896672497024 0.568086662260575 0.4239222160988493 0.44901931275696 0.4899107020128494 0.4213366593379218 0.32305667545136435 0.47709929108833343
She though she could sneak one out..... ended up dripping poop throughout the department store.	0.5101892653959568 0.38131233711032597 0.4440978505669277 0.3618073037671798 0.5692067779571881 0.4887016580653561 0.2704986028552155 0.5594595002348915 0.5980235075764839 0.4495507013539198 0.5189609842336831 0.4528451279632852 0.47340812515248537 0.5110899405728596 0.4491192419841993 0.47091217914551303 0.5540028463855134 0.48545504471497675 0.43180335886312726 0.5191566131891464 0.49030741706860514 0.45044694225562143 0.5749806398313917 0.5160783749019076 0.4621714203190757 0.49777424147141625 0.4934264686770826 0.6024358401889003 0.2909011064971118 0.5352517281389795 0.3732514086044855 0.45498949234297964 0.5472308529892449 0.5992372977239284 0.33660133406824433 0.5079858567487007 0.5237471068226958 0.39764225052488944 0.6537492138285166 0.42618855397820954 0.35848901604500255 0.4816534443664823 0.30270202261948426 0.39290923311541415 0.5839596489633885 0.3750833325865359 0.4452785634604492 0.4852067018891462 0.43892165929672283 0.5177356104181965 0.3061795749433477 0.4430600755565997 0.4712936323384776 0.4902491852393635 0.561416575718042 0.6208182829630228 0.4505400430076441 0.5761845025779444 0.33217049308019214 0.5062968437685537 0.44228588351664655 0.5453427312261709 0.5167996000799694 0.6615688632106423 0.5590920564670809 0.4635193334228888 0.38386148937982284 0.5714114190723163 0.39497782487254063 0.43278972816991473 0.5061250617983554 0.4235294777416475 0.3879162534519393 0.4249977315502013 0.44182974621670845 0.46063513425424474 0.5386829216184237 0.6628772566030362 0.5091395752752882 0.5324127125026211 0.5529067788807881 0.5313516179229771 0.5647219382466323 0.3976566421865019 0.3887022584550433 0.4003119970615837 0.5169054869084377 0.46906622690642685 0.4824157238836197 0.5086719754547072 0.3968719274619234 0.5797702831344631 0.45926836218560857 0.4956942225755296 0.587087174641764 0.43813507559420234 0.43426929166956396 0.43474135324745966 0.4479100762522668 0.5761783907470406
' By now, a small intense knot of hatred swelling in my stomach.	0.43176467322984396 0.48097496634217135 0.5784454215535395 0.5516959932702326 0.5193085306857104 0.5225959936843544 0.5027141217138983 0.6363252836639529 0.5533604021253028 0.37223135815147806 0.5429506042304034 0.37779560288096414 0.46711632361375455 0.37052987693995165 0.4148759979459637 0.47120221209334096 0.4258415788661669 0.48018807252582335 0.5550284426999931 0.3085659959046378 0.5446431295111295 0.5296652716222666 0.44359240194361976 0.3632336229555067 0.572431737647559 0.42041003699916474 0.41186623816072504 0.5558417159893331 0.28597155607001673 0.5362566544603314 0.49499518590850594 0.4360215751240335 0.49249866323972696 0.3665032871724973 0.4764356670023386 0.4628954261851153 0.45656495711850004 0.450273708573774 0.44977969179360894 0.40996095183103054 0.49245674729966243 0.42565856775589966 0.3593220382896442 0.45549824442939474 0.5465686717912812 0.383438267851586 0.4413386532999101 0.5226819787906857 0.4175758586088332 0.35393449765002516 0.26378562549470624 0.5617518489755535 0.47128131750072644 0.45354918355898866 0.2696193573596888 0.45383164246195135 0.5754103191665859 0.4465192008540861 0.534456626497524 0.48310758692016714 0.4465867009087549 0.47848908782574245 0.5315614813383644 0.4622691975783826 0.3917616085118926 0.4628562667513323 0.5480770463955382 0.4220942970228399 0.34008734459739 0.5156386300076968 0.5180818447718135 0.5253622420438114 0.3863096868762738 0.5381601259347742 0.4707536651367262 0.41498485202876534 0.5306308011297433 0.5819995022262313 0.5081579083150513 0.5872273983775765 0.5040136427335952 0.4051405519287105 0.4111219907369041 0.38591757965114387 0.4355042645334921 0.35850147295053336 0.441680990733671 0.5040801339795552 0.4155519651638268 0.35072519633694094 0.42181876584727157 0.3614386328576326 0.3675754944307388 0.5588977637803668 0.3812728033878922 0.5578265697457362 0.4740488255826389 0.3760003101183021 0.45643424704218966 0.4012783625320691
I most certainly had change.	0.8052513742969969 0.41179376916571303 0.5542962934034495 0.5088767465734823 0.4227499611318291 0.4400457170657905 0.2636285183216508 0.2956550403631093 0.5957618873176646 0.361076800073172 0.5265284331392366 0.3915715576135996 0.44654605454296004 0.5281297650937826 0.3329553709480012 0.4391065842125645 0.5280168584496928 0.36225352032533015 0.27834619039886654 0.40050942709320125 0.5318589102662427 0.15477238644237457 0.47460426060104854 0.4338006811209637 0.5069689762744618 0.3991691291860814 0.35948596786470477 0.47409760248910543 0.41131111923110425 0.5101023688422412 0.4193854786049487 0.3406372828928396 0.4182038655761816 0.4541304123843057 0.5175566750833737 0.3340354688306915 0.4789418076288749 0.6189739070024836 0.5741309546429544 0.4347450496165437 0.5428182947426892 0.6582830009453693 0.6774913041823796 0.50748957015605 0.23787726996853636 0.6060397355634063 0.4974196121259008 0.5480142711260212 0.2553968238615781 0.3918342097260135 0.4222767964971884 0.4294489824980351 0.49093707938215375 0.3382766343490999 0.6895848931748152 0.5389867941972494 0.35910566255518483 0.34023716873293813 0.7928424927306151 0.5301731305682 0.47000155063996213 0.5089079930808715 0.4786253750455346 0.5608341426908601 0.22138576765669266 0.16598029032503553 0.6672877197051326 0.3316519599133361 0.10934484093600279 0.34609951172722975 0.33209447013711946 0.3988418799188084 0.37391923545167904 0.42378943427588167 0.48930972103549986 0.33524907327091746 0.43734197357574534 0.43739875755801594 0.49228736044145516 0.5923135331783295 0.2659697297064316 0.707878767939048 0.42667649748704706 0.36219592790593147 0.24761313720901973 0.3315030663595271 0.5929517960435821 0.7084425712817722 0.5054941848475515 0.5753267702592273 0.2678637803278795 0.4178964785003241 0.42134363591657487 0.3313158841419056 0.5368466652830357 0.44257072891711 0.4574492206636771 0.43177035700001937 0.4528218144240723 0.5515229504286786
I screamed the chest pain was so bad i clutched my chest.	0.4776975996875701 0.16399428021914908 0.36081057361174423 0.5697430859867593 0.3315172209444711 0.09048612033503273 0.3244739157196289 0.4004635978813633 0.6702653338662005 0.4435022155686972 0.3611962150540458 0.44177266702790735 0.681696632385573 0.5274154737835418 0.4227313733315654 0.293017133308187 0.46175632929633464 0.466756538783496 0.40087549522549754 0.4389869079882614 0.42692953644698345 0.4019114565371027 0.30154461144400374 0.34517513431967467 0.5255445383734355 0.2655225251212998 0.5210630107474424 0.5674904765280817 0.41095574181719235 0.5395533364557665 0.3817412479791246 0.3685404912549554 0.3204211159549403 0.48977051303592484 0.47671720019304514 0.35685791520363913 0.5262565609796648 0.44123493705049127 0.44270450333097555 0.2971549163352767 0.4027182566236978 0.30790958698699217 0.3708233047238805 0.2320973734494012 0.3633600680247479 0.3358453745316143 0.3105851101024547 0.45348812260181187 0.3257633734288582 0.4958458924154269 0.29151695014463447 0.43744784924000313 0.3623660573009768 0.406974341684635 0.4617294804040078 0.2811147377450922 0.38344449503048356 0.2715300690319607 0.5740834541342942 0.6400396776818364 0.5361880243206061 0.5632003131404301 0.6366968730251998 0.615177194476103 0.5192222671070796 0.5066695049984727 0.45774249196253797 0.5272703418329782 0.34903966309519974 0.4860217347632985 0.39463242317238284 0.25791941953386527 0.5453239375645241 0.4231894819807624 0.38908629786820953 0.29395926347366536 0.29426568752439547 0.47894001499737504 0.5328968037864524 0.5240207191814461 0.39072380817060065 0.34894981565738975 0.558755113353935 0.32830406268848683 0.26520510344174136 0.5041779526393639 0.42596284858514055 0.6405780615971787 0.4315760764928638 0.4014723407387943 0.47974607780082007 0.4325010628738338 0.40933499478025537 0.49175614278554375 0.4853703891920982 0.5289089570842911 0.5404749377740634 0.41280843279408114 0.20259629782133806 0.40312058992732175
Bitch daniel splashed fish water @ my face, lmfao.	0.6434830245800576 0.2721771214733359 0.5358501903076633 0.31228616159669054 0.3746132026977698 0.3069281290217124 0.2934597572593041 0.6646504457810167 0.5873862782151886 0.41186907626123476 0.5870197004595188 0.4874954117887545 0.6392147006335879 0.43247361161636644 0.3188710718211158 0.4219516966632843 0.5789501876083076 0.4739852869246429 0.3974607124901687 0.39117879259935245 0.6256605495391213 0.5820618831550032 0.32228929475249735 0.5055833587270067 0.6326111441606249 0.3619249645330921 0.5832083163521733 0.4643820413935809 0.4079924120319876 0.5485541392457088 0.5822937716790755 0.5464617936358657 0.31736185169551295 0.39067540465080053 0.44102376488417655 0.5617981795041441 0.6346192495468105 0.5341986376534602 0.3366836277719159 0.4339562437934667 0.461234686290261 0.32417067944026207 0.5090203563344392 0.5484217442896852 0.4380107002602516 0.40251698463146535 0.5096917299631235 0.40523779634268975 0.5632822945166568 0.5515362403139498 0.3595658473961624 0.3308983801395134 0.3375991612185235 0.3109440845765219 0.37080622105812633 0.49566526336448213 0.32860080142888115 0.3519470321878183 0.6822600815290403 0.6455792807036465 0.46386548596054145 0.5282459780275857 0.6230915358135802 0.7823198603945871 0.39235378498870466 0.5671579010823171 0.5087260386703607 0.3622424259238939 0.4090135517627264 0.40119890760287674 0.39750559252495693 0.2697065436994161 0.5109243418968794 0.25800891105536666 0.4111770345870086 0.3637155165216056 0.5212858989035166 0.5312851465931933 0.5894520138025798 0.4082387322622111 0.364817165269596 0.37441952745416485 0.38369631924977576 0.5058580351379117 0.3335469593938031 0.5140987267812053 0.3245919306167716 0.5098694681332017 0.37151399182721295 0.2775334004958503 0.4018084859546203 0.6058036992202772 0.42851585498641104 0.4099592199997066 0.5927768197221399 0.5020144491367914 0.2930159783673003 0.6231623439405705 0.4953331393592709 0.47616030307789453
My heart leaped and I held out my palm.	0.5198967731002838 0.3093010841871108 0.4034549165595361 0.39748019516046695 0.2258316163815046 0.24602009773845734 0.21193675277189772 0.4268059491539618 0.5201629290402341 0.37612776266200043 0.4782036388882318 0.4337594947381487 0.4810563575875651 0.5977211554160592 0.40482417972304874 0.27685995281518117 0.46010414043091136 0.2780671074488286 0.43364444614946607 0.2811938645720743 0.696600153309308 0.3618182499948119 0.2483952249383311 0.5998381840690222 0.5173295985916077 0.2649409168474748 0.3933262599746517 0.44686566294884916 0.3819316785438095 0.5537409402044072 0.3866727244538579 0.19769130834230095 0.2797296517343253 0.5181090353584392 0.22334960849448734 0.3920912868306458 0.6611152286646003 0.44320485615013494 0.3243607197341881 0.27702825812965554 0.279769746729124 0.32359623493167006 0.44646524135258986 0.5814138114686003 0.36689132453351214 0.4763109779011487 0.34482458106472136 0.4557289903121021 0.4282957075560919 0.5051405770583044 0.5003184769582004 0.5984967208065419 0.5090729610405709 0.5344593464465848 0.3670711580793819 0.3501573103270166 0.39027228764118843 0.3701284180587393 0.613184386382913 0.41763030571677445 0.43907960193063544 0.41294247527409444 0.5177837016313558 0.594921023338379 0.42986347100521033 0.47667826770069843 0.4412203563487241 0.4731168702941841 0.32787800281697066 0.6185600954229812 0.34727103296598255 0.16059996171313873 0.42703198975120327 0.2794661975965991 0.5052981289294064 0.29587511230911395 0.3218040638381174 0.5819139383526748 0.617129103737696 0.3527725177801267 0.4281133683714875 0.4267359113333121 0.38098123751279683 0.08150623259773432 0.10749181145651329 0.4451024659087836 0.45936029245885746 0.7871144315462775 0.32854028678988023 0.467915416813631 0.39709994725879155 0.4456000210410326 0.26046403021062825 0.5156583403751209 0.6074659534048941 0.39799543172792373 0.46828749390477714 0.3864783520927467 0.29270567183645535 0.3676541506962151
So, in order to impress her I put on a brave face and shook my head with a scoff.	0.46595833846090445 0.3277426218955361 0.569518785432078 0.4694219293948458 0.4220890864436846 0.35426249617749167 0.3879077131749445 0.44300061259522 0.5386076208112243 0.5915811078524768 0.44459718949722427 0.5233757713736449 0.4677905647351938 0.39189141676597794 0.4845948347520302 0.32036638807156514 0.39656526858267843 0.39311241413719056 0.4929192842336881 0.38887469453964396 0.43838268580898504 0.5871592042079498 0.41539552248051925 0.44686792870220077 0.44262682557442085 0.3578572890544076 0.44382450662746586 0.5324404490395791 0.4091046321568456 0.5411178726672893 0.48678603378932533 0.39484493796421366 0.4786440476259401 0.4010703793950522 0.3839718159128931 0.43425173608004014 0.4960315076114224 0.3924873288839378 0.3916459034980166 0.3111472054151276 0.4119014643711225 0.4327584572352403 0.4417311810861365 0.5013021773715297 0.4539475155315211 0.39510692143595827 0.43730730010926355 0.4816608245894261 0.5138250654817649 0.5153967526576416 0.4126073747681742 0.4334619044035898 0.39106711518180076 0.5608042999142541 0.3535600638718452 0.44257888703254333 0.3768570425460831 0.4905384413897022 0.6052037428918566 0.32964197535233114 0.6103847789392131 0.505901075279972 0.5131257607725059 0.5202914612540199 0.3853895478016667 0.31906884982294476 0.5179293071096239 0.34407988946415347 0.4251736579488912 0.4173015363634395 0.49265439186917864 0.3883176888479819 0.4185732832776308 0.3891791134260887 0.33453771540605015 0.41526918569253246 0.5209152371401139 0.4952770962502357 0.5125132666616538 0.37762520103577557 0.44206304563678556 0.4984040651954436 0.44586281328171723 0.3947182913228794 0.39578815987674804 0.3530667797326043 0.47720350826419117 0.5361347949827535 0.349944910693494 0.3578606026158759 0.4385062954692429 0.3443344060081625 0.3926120732215265 0.4516334314327079 0.5838914969759432 0.45792936289588376 0.5010545463559254 0.3654509262811376 0.31668080322661735 0.33977760729452666
This idea has been crashing around in my head so I had no choice but to finally write something.	0.6839808321509223 0.4085732281712757 0.47026706478105057 0.3715009670659091 0.40463164128741613 0.3358871126813831 0.41372894786235437 0.4942601914386295 0.5616788415518897 0.5315321137521233 0.4570046921659574 0.6009511714358355 0.5055020171499285 0.5094070834074883 0.46262055855933965 0.37637421600499854 0.5436589738147573 0.4687613107374112 0.4907482923739276 0.422872402391902 0.5543639344806908 0.5352398395011485 0.33467148400762675 0.571304909897203 0.5018220363568967 0.38852290303250553 0.5326814766017167 0.3923405283338073 0.3862169095669026 0.5585143004050179 0.3716097037093099 0.4387006192266994 0.35195923334268664 0.4746095810615578 0.3875907207207958 0.4169363073651673 0.5352242092311946 0.40012149280387754 0.39178643305119243 0.4742870014755626 0.3842154707905336 0.4931412456644787 0.5186767209163495 0.38336612987805035 0.3998346844635684 0.5087710396817089 0.43338798558748187 0.344771831482464 0.4185678155533047 0.5723152716251626 0.3634387406074647 0.5090667321084374 0.5073804123115 0.5761358392114468 0.4053876092273054 0.4284705844715851 0.44254064741307036 0.4430468989997309 0.5619254581291273 0.5127970156181466 0.4459154298886545 0.4056477559869947 0.4713658017170406 0.4345039013778097 0.4754150474256072 0.3980707993180732 0.48694436673194624 0.5183032543722301 0.3826263842239682 0.41218331660458 0.43166501910543476 0.40286073885814666 0.3290640898287173 0.4672503164520182 0.3710391481259972 0.3803049507158509 0.4251176720093812 0.43774328972326854 0.5388530707145704 0.4911535662509527 0.4556717439749685 0.45251964466350303 0.4112478760249282 0.4402968389689765 0.4263106688685025 0.4100207422711783 0.5758133147753511 0.5226946567641321 0.27661132169304953 0.397554637354526 0.4806209102527923 0.47658774970186263 0.4701195844573983 0.5705594413677089 0.4004509638053267 0.34659131198049486 0.4455830312660412 0.4550861148714947 0.35668669600280645 0.4848895855142631
' Then, I focused my eyes and looked at it again and saw $ 24.99 and was a little disappointed.	0.4500024909084749 0.2903475778372458 0.4605441764909596 0.48948180706501937 0.3432996030060856 0.4697287073886626 0.3346365362800449 0.5295160971116196 0.5979075993574016 0.49401551081922385 0.3963975350119183 0.4255006155574743 0.4184331681123922 0.43585796989536635 0.44754412188695064 0.3905612937578054 0.5010572758477376 0.45724552533707075 0.4956276467754494 0.2704209974520349 0.5911391988944845 0.5034110613395392 0.43076073913529717 0.49009813439968 0.47896341256043534 0.3193749499407289 0.4565409807668853 0.4041600497107603 0.5690456556991599 0.4409723035462174 0.4797568829249691 0.34164427611349346 0.3136048669146623 0.5204617776270846 0.45716810209657716 0.3607719808823813 0.4805713282617725 0.43687886974080997 0.3247315591486889 0.30057536270868584 0.5320046954739057 0.44817972859466154 0.46147947796245736 0.5354488604063588 0.3679450134831598 0.51023487085309 0.38199389429285163 0.4688051032666789 0.5179766064958836 0.38008150863892837 0.4753856199840316 0.4886066994525882 0.45388605235763574 0.5520587594339218 0.5990102851011075 0.3808644646308177 0.5600665440124172 0.4477768166025673 0.6364864876985162 0.43989262549623714 0.5648826910951062 0.5258960370135671 0.47824223866345744 0.3715299787592334 0.3882497497837047 0.254894184001495 0.4782556834924797 0.4839759693977517 0.38045347732879925 0.5197490008722545 0.5585023094926862 0.32440503416030003 0.3886721580804102 0.36756525744931917 0.405254363812361 0.3567372989447212 0.47061768908292523 0.39809766338372915 0.4948762649028751 0.4132120301776211 0.35882407575221653 0.39961158356721393 0.42154946013407146 0.38944165765872524 0.27251974452316763 0.4399908876487809 0.5413751634232157 0.5410124617449119 0.4509842466136663 0.4912101678765898 0.39363477728719015 0.384929229658267 0.2510462914973528 0.5651006004283033 0.5975628865758527 0.44917408660400676 0.5021726519694882 0.470379956188504 0.3288439124252843 0.38261546826491816
I remember waiting for him to fall down.	0.4259733906179224 0.47040654888052297 0.334993856984044 0.5981222038667492 0.4307031005915255 0.3765396941792462 0.36248444655493345 0.48521138813027226 0.47091637106155426 0.5162569546322525 0.4470465681686525 0.41193711872846767 0.6129810091649605 0.4533947996469682 0.4345164109300994 0.5183070286509298 0.4701835721633685 0.5218524350084677 0.3783076255373664 0.38087310537079644 0.5872268561741886 0.41485217126548685 0.48127668664722134 0.2845995201363695 0.3489192033471499 0.5476541659074823 0.4594418334080522 0.4737696113638163 0.2954636194141624 0.40051766545537365 0.5128086155371341 0.2529352816206639 0.4673374565270229 0.5226608882208991 0.48572850949363644 0.502509535428788 0.4849900558307667 0.41722541991261025 0.4453567994069335 0.5572236611968726 0.42651361034826846 0.5057631146665686 0.5011034320459921 0.47465695267858743 0.46023500710334225 0.5779889376805106 0.3191117905984507 0.35893973415440794 0.4267966385145006 0.4868976226467927 0.5140630810649558 0.3596495490108236 0.42057946339127933 0.5555642837002982 0.3067497433810762 0.5406788295552519 0.37103941997608003 0.47947641741693536 0.5602672788994548 0.5260459891021529 0.4301228278448308 0.5761925163255919 0.5316899610743531 0.4613140156703556 0.47468443075407535 0.33076965332455266 0.7638307988559438 0.4585895127958938 0.21760042554682366 0.46310400707028937 0.5057848541016465 0.4365893140607596 0.33168131461022243 0.4346004508692033 0.5343493115877906 0.25118956781888657 0.5959676179672926 0.35382172867767264 0.5695832534223823 0.4947993217296534 0.3993427885947529 0.5608202739249251 0.4714581878033851 0.4666928133500331 0.5062998407597077 0.46300507796274515 0.4729353333062086 0.6259352871024704 0.5673494612627757 0.32224692109784897 0.4823473134009093 0.5074653789624698 0.4625960001651183 0.5411028207933641 0.47205812106328465 0.5520795335741352 0.43411828991196993 0.49081050180895397 0.1983666640293999 0.5232434857580616
Blotted out the moon.	0.33406844384890777 0.5496109112673573 0.6598595633568921 0.3057364412268238 0.39087349438643104 0.3148051294170289 0.41981583740370043 0.6464452895916988 0.6027381254014117 0.6664371170070797 0.49707124813744386 0.5838767692932613 0.5828156251824271 0.41655901208658364 0.4748329827500093 0.3651154307197507 0.4223255711996413 0.4781483088671342 0.399028962093503 0.4715469459209516 0.38914058858868195 0.5110180740003688 0.5573160154165675 0.6473382093712512 0.6194432879304742 0.5326753340923099 0.5752642930803924 0.4411319857284534 0.27444346718894996 0.5470384317991289 0.3370179704862411 0.6016318279919992 0.298765238787349 0.5886567986333424 0.1801814420312349 0.536502290618959 0.562458273504789 0.42851167578703064 0.5077335885910613 0.5817575046921065 0.5548106438456928 0.4668661071672834 0.25333640089497644 0.4530028603220531 0.10849902149051147 0.5215917548820433 0.38354376096865944 0.4635151106971853 0.6152297353445952 0.5836205636643487 0.46405701653974657 0.4442119676025016 0.5399518723068065 0.4758863523583289 0.5578969438941439 0.47820151508144815 0.41143440888450056 0.7587800496034659 0.45187154472488933 0.5757459055723744 0.5739644298839857 0.3784278168076117 0.2411867407159014 0.6091767811968329 0.5842647162090181 0.5471379365566308 0.353250015191633 0.5552406566667141 0.27362170462812535 0.19059689840450797 0.7217817521798605 0.5862921327910215 0.36315151556361114 0.5486983761868242 0.3928776304471261 0.45393970173215126 0.3836849821926632 0.40608121426824795 0.5220503388100992 0.4309062594181837 0.49485766792073405 0.6331933812400524 0.5719191354443356 0.22740326424815466 0.2930561727794777 0.5403208659223924 0.30994817973372496 0.5818965879087477 0.19241585750637002 0.7006891024146898 0.43774934084978634 0.5108699818246123 0.614743386217733 0.3489416169920429 0.4169865362899047 0.49073742985335217 0.6174124164425413 0.5190768191502566 0.5303518879776965 0.4630341792191145
In the late afternoon I am lying in the sun, my music plugged firmly into my ears, dancing.	0.48924382828616 0.3695237145859803 0.3615441909136399 0.5184014896550587 0.41769335055493767 0.28261928851365786 0.2863688279059817 0.5293391401677267 0.6212854605187962 0.49739390921598925 0.46449250711956086 0.42782723228176 0.46124231390086945 0.3811657086321651 0.4494100713157706 0.41479948477868084 0.3962128557800429 0.4002931993985993 0.338454441531646 0.3596015832136838 0.555681302583607 0.5434348252774123 0.31194452850699605 0.47126755518514457 0.4537179720145132 0.44606648213180755 0.5095211540199904 0.36216021876925475 0.41792675252111766 0.4641553958292735 0.5194232018677765 0.4256153317286341 0.40334544811667455 0.546657400262604 0.3187324073414678 0.3665996347819358 0.5102206544722128 0.47104882580864477 0.4224369759304109 0.2355485942940384 0.3978019156135943 0.2887537141022264 0.5432395634095406 0.4781879152774527 0.41942992073084273 0.44009084418032096 0.4211794292699311 0.6090348330493802 0.4982585168518384 0.5533288945027965 0.31111789892771774 0.60972312689453 0.5040544723537544 0.7448148092580253 0.2938268076928029 0.37034125245328325 0.5930506569633297 0.4829606249376973 0.6042988140884993 0.4751355051286543 0.33836343503844246 0.4881653878580956 0.5574476538117792 0.5238882425150773 0.4154742474707626 0.34164949326311533 0.5090208103650913 0.42304784392261957 0.3124090753046935 0.3426022116123119 0.5597885211553022 0.40254576020838356 0.47432439107964186 0.40317168376265133 0.4322346701788463 0.4846982786456895 0.40928879336246293 0.4428763549287742 0.6342355476495531 0.44197720037359767 0.510236781300527 0.38810708022181856 0.3920343116387351 0.3035034469818622 0.17554126605723852 0.42248994817431923 0.30265788932767657 0.5901090599135066 0.36320334208274335 0.2959237649944134 0.36658941692627145 0.3475484195931739 0.34086876011848055 0.46087256347351624 0.39641242089961104 0.3832758822437897 0.5238760464144152 0.23386876479430818 0.37305546928321376 0.5114137459052576
Deer getting hit by snow plows (very messy).	0.4208383582997371 0.4592682269539911 0.6416108604204702 0.5237216544771163 0.560892570053102 0.6108501920400911 0.48154293251249136 0.5942197280495998 0.6012816060416607 0.4905303278735525 0.5496182815188475 0.4743505397701521 0.38639496049158256 0.478267664060696 0.5519569817649701 0.3798492926126078 0.3431007653032056 0.6436310676668514 0.4583469002086173 0.37444177089821024 0.553790703113125 0.5650017425230324 0.49436783654471983 0.41318507336526616 0.5603493708471534 0.4840442202326379 0.6311289051822203 0.4822783970531829 0.5655196795126557 0.4614786492536539 0.3492091820206269 0.37320984577320254 0.5919388420515019 0.4518707988001433 0.5441308123077593 0.4018310909479975 0.5850715867197464 0.46069463758225704 0.7085344351300141 0.444897642964799 0.5383904520314111 0.3603562896408318 0.4017445004897063 0.5786971087140507 0.6908893798459939 0.4836315584260068 0.33130070601935724 0.37004040317809295 0.46745333901091424 0.4139207472572237 0.32952395299963544 0.4552882095665288 0.48586475691767844 0.5537864290356378 0.5205013910533874 0.611067000603346 0.6415562334272443 0.4603421243040995 0.35781957800645253 0.6143301695123261 0.39227326628338144 0.5013634250234247 0.40224789080393464 0.4758652246828271 0.4801352346800799 0.6426753698432405 0.5244834517275095 0.6631786452242379 0.527744653493634 0.4627198573677163 0.4409235963822731 0.7992937116592358 0.4210806863228316 0.6114731212850808 0.6036466915665021 0.6735965397689232 0.5874324507180861 0.5440735812708002 0.44551066365509734 0.5274093189161356 0.6409460720132865 0.3936138357224448 0.5522437689462416 0.5344105289101744 0.39668140310484123 0.4504550376776085 0.4833445459918305 0.6371190853634007 0.36906310681672827 0.484282350854428 0.38111739714982995 0.4476703573540971 0.6852226386736385 0.22862559946481814 0.40182160867491756 0.5186007335178595 0.43451891534263215 0.5775044747464722 0.7717449613981469 0.5810663144448477
